"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","Informed.Consent","Screening2","Screening3","Screening1","Q491","Demographics...Q1","Controls...Q3","Demographics...Q2","Demographics...Q2_6_TEXT","Demographics...Q3","Demographics...Q4","Demographics...Q5","Demographics...Q6","Q492","Q493_NPS_GROUP","Q493","Disaster...Q0","Disaster...Q1","Disaster...Q1_15_TEXT","Q440","Disaster...Q3","Disaster...Q6","Q467","Q467_4_TEXT","Disaster...Q7A","Disaster...Q7B","Disaster...Q7C","Disaster...Q8","Q468","Q468_4_TEXT","Disaster...Q9A","Disaster...Q9B","Disaster...Q9C","Q493.1","Home...Q1","Home...Q10","Controls...Q2B_NPS_GROUP","Controls...Q2B","Controls...Q2C","Home...Q3","Home...Q4","Home...Q5","Home...Q6A","Home...Q6","Home...Q7_4","Home...Q9","Knowledge...Q2","Knowledge...Q1","Attention1","Knowledge...Q5A","Knowledge...Q5B","Knowledge...Q5C","Knowledge...Q6A_4","Knowledge...Q6B","Knowledge...Q6C","Control...Q1","Control...Q2","Control...Q3","Control...Q4","Q113","Q114","Q115","Q116","Q117","Q323_1","Q324_1","Treated...Q1","Treated...Q2","Treated...Q3","Treated...Q4","Q125","Q126","Q127","Q128","Q129","Controls...Q1_NPS_GROUP","Controls...Q1","Controls...Q4_NPS_GROUP","Controls...Q4","Q279_NPS_GROUP","Q279","Literacy...Q2","Controls...Q5","Controls...Q6","Preference...Q3","Attention_1","Attention_2","Hypothetical...Q1A_NPS_GROUP","Hypothetical...Q1A","Q305","Q441_1","Hypothetical...Q2B_NPS_GROUP","Hypothetical...Q2B","Hypothetical...Q2BB","Q446_1","Q471","Hypothetical...Q2C_NPS_GROUP","Hypothetical...Q2C","Hypothetical...Q2CC","Q447_1","Q472","Hypothetical...Q2D_NPS_GROUP","Hypothetical...Q2D","Hypothetical...Q2DD","Q448_1","Q473","Q461_NPS_GROUP","Q461","Q462","Q463_1","Q474","Q464_NPS_GROUP","Q464","Q465","Q466_1","Q475","Q467_NPS_GROUP","Q467.1","Q468.1","Q469_1","Q476","Hypothetical...Q1B_NPS_GROUP","Hypothetical...Q1B","Hypothetical...Q1BB","Hypothetical...Q1BBB_1","Hypothetical...Q1C_NPS_GROUP","Hypothetical...Q1C","Hypothetical...Q1CC","Q443_1","Hypothetical...Q1D_NPS_GROUP","Hypothetical...Q1D","Hypothetical...Q1DD","Q444_1","Q452_NPS_GROUP","Q452","Q453","Q454_1","Q455_NPS_GROUP","Q455","Q456","Q457_1","Q458_NPS_GROUP","Q458","Q459","Q460_1","Preference...Q1","Preference...Q1_4_TEXT","Preference...Q2","Preference...Q2_3_TEXT","Preference...Q3A","Preference...Q3B","Preference...Q3C","Q316","Q314","Q315","Q316.1","Q317","GenPolicy...Q1_1","GenPolicy...Q1_4","GenPolicy...Q3","Q439","Q439_4_TEXT","Q502","StartTime","aid","StartSection","TotalSection","WTP1","WTP2","WTP3","WTP0","Treated","FEMAText","SBAText","FEMA","SBA","Hypothetical.1"
"844","2025-03-10 06:18:44","2025-03-10 06:25:55","IP Address","170.250.142.68","100","430","True","2025-03-10 06:25:56","R_vqQhF3ThXgOHSrD","","","","","26.5331","-80.1423","anonymous","EN","0.699999988079071","","0","0","","I agree","45 - 64","Yes","Own","NY","$100,000 to $149,999","I am not sure","White","","No","Male","Bachelor's or more","Yes","Yes","Passive","8","2020","Hurricane","","$1,000 – $9,999","25% – 49%","Yes, I applied and I was approved and I received funds","","","5000","Slightly lower than expected","Between 2 months and 6 months","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","33436","2008","188000","Detractor","2","Moderate damage (26% – 50%)","Yes","Yes","Yes","","Yes","1570","Yes","I am not sure","False","Agree","Likely (50% – 74%)","$30,000 to $49,999","Between 2 months and 6 months","37","Likely (50% – 74%)","Between 6 months and 1 year","","","","","","","","","","104","667","No","No","Yes","","","","","25","","Detractor","5","Passive","7","Detractor","6","$5","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","5","No","","Because I can ","","","","","Detractor","6","No","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Agree","Agree","Agree","Neither agreenor disagree","Agree","Agree","Neither agreenor disagree","36","16","Only some of the time","Democrat","","Nothing ","","957d2c63-9e4a-4257-bf55-60d94ebec1f8zqztmn","2","6","93","67","14","144","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","68","C"
"845","2025-03-10 06:02:57","2025-03-10 06:26:31","IP Address","69.239.62.120","100","1414","True","2025-03-10 06:26:32","R_Z1XQIRsIfMqEwc9","","","","","34.2319","-84.1627","anonymous","EN","1","","0","20","","I agree","65 or older","Yes","Own","GA","$100,000 to $149,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","6","","","","","","","","","","","","","","","","","","30040","2008","235000","Detractor","6","Moderate damage (26% – 50%)","No","Yes","No","","No","","No","True","False","Agree","Unlikely (25% – 49%)","$5,000 to $9,999","Between 2 months and 6 months","65","Likely (50% – 74%)","Between 2 months and 6 months","Yes","","","No","","100","","","","","","","","","","","","","","","Detractor","4","Detractor","5","Detractor","3","$55","Disagree","Neither agree
nor disagree","Agree","5","4","Detractor","1","Yes","49","","","","","","","","","","","","","","","","","","","","","Detractor","5","Yes","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Agree","Neither agreenor disagree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","20","12","Only some of the time","Republican","","","","71c1cafb-d942-4396-9b0d-8c1f1fa07ec3zqztmn","1","5","90","60","30","136","0","","","","","A"
"846","2025-03-10 06:11:46","2025-03-10 06:26:39","IP Address","68.95.57.21","100","892","True","2025-03-10 06:26:40","R_2COii6mdiXfwJpU","","","","","38.3048","-85.5865","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","KY","$100,000 to $149,999","Yes","White","","No","Male","Bachelor's or more","No","Yes","Passive","8","2020","Blizzard / Ice storm","","$1,000 – $9,999","75% – 99%","I was aware of this program, but I did not apply","I did not need assistance","","","","","The disaster was not eligible for disaster assistance","","","","","","40241","2024","560000","Passive","8","Major damage (51% – 75%)","No","Yes","No","","No","","No","True","False","Agree","Likely (50% – 74%)","$30,000 to $49,999","Between 2 months and 6 months","37","Likely (50% – 74%)","Between 2 months and 6 months","","","","","","","","","","129","824","No","No","Yes","","","","","25","","Passive","8","Promoter","9","Passive","7","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","Detractor","2","No","","Insurance will cover this liss","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Promoter","10","Yes","40","Government assistance should prioritize low-income households.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Neither agreenor disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","28","10","Only some of the time","Republican","","","","3fbd6549-7f86-4bac-992c-2af390d2e7f5zqztmn","2","6","90","67","12","140","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","84","G"
"847","2025-03-10 06:19:26","2025-03-10 06:27:25","IP Address","98.166.211.163","100","479","True","2025-03-10 06:27:26","R_2TusPsXk9wwUhxH","","","","","36.9201","-76.2122","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","VA","$100,000 to $149,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","4","","","","","","","","","","","","","","","","","","23518","2007","335000","Detractor","2","Minor damage (1% – 25%)","No","Yes","Yes","","Yes","544","No","False","False","Agree","Likely (50% – 74%)","$10,000 to $29,999","Between 2 weeks and 2 months","75","Very likely (75% – 99%)","Between 2 weeks and 2 months","Yes","","","Yes","180","","","","","","","","","","","","","","","","Detractor","1","Passive","7","Passive","8","$5","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","Passive","8","Yes","52","","","","","","","","","","","","Passive","8","Yes","51","","","","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Strongly agree","Neither agreenor disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","32","3","Only some of the time","Independent","","","","ce8ac6ec-b8a6-4243-be7c-3d6d41df82e2zqztmn","1","5","95","53","30","131","0","","","","","B"
"848","2025-03-10 06:08:04","2025-03-10 06:27:45","IP Address","73.27.69.84","100","1180","True","2025-03-10 06:27:46","R_shajzmInsMJs0Wl","","","","","27.24","-82.4755","anonymous","EN","0.699999988079071","","0","0","","I agree","65 or older","Yes","Own","FL","$150,000 to $199,999","Yes","White","","No","Female","Bachelor's or more","No","Yes","Detractor","5","2024","Hurricane","","Under $1,000","100% (repaired everything)","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","I was aware of this program, but I did not apply","I did not need assistance","","","","","34201","2003","1000000000","Detractor","2","Minor damage (1% – 25%)","No","Yes","No","","No","","No","I am not sure","False","Agree","Unlikely (25% – 49%)","$30,000 to $49,999","Between 6 months and 1 year","0","Very unlikely (0% – 25%)","Between 6 months and 1 year","No","No","No","","","","","","5","","","","","","","","","","","","Detractor","5","Passive","7","Detractor","3","$55","Disagree","Strongly disagree","Disagree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","1","No","","He should have had insurance if he could not handle the loss","","","","","","","","","","","","","","","","","Passive","7","No","","","","","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Neither agreenor disagree","Agree","Strongly disagree","Strongly agree","Disagree","Agree","Strongly disagree","Strongly disagree","40","21","Only some of the time","Republican","","","","a0b27c83-ae60-4d3c-a590-dd5e5b46c892zqztmn","2","6","94","51","11","141","0","","","","","F"
"849","2025-03-10 06:09:11","2025-03-10 06:28:03","IP Address","98.211.191.140","100","1131","True","2025-03-10 06:28:04","R_3ma6QB7DShuXUYh","","","","","25.992","-80.2702","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","FL","$150,000 to $199,999","I am not sure","White","","No","Male","Bachelor's or more","No","Yes","Promoter","10","2020","Hurricane","","Under $1,000","50% – 74%","Yes, I applied and I was approved and I received funds","","","2500","About what I expected","Between 2 months and 6 months","I was not aware of this program, so I did not apply","","","","","","33024","2005","201000","Passive","8","Minor damage (1% – 25%)","Yes","Yes","No","","Yes","501","Yes","True","I am not sure","Agree","Unlikely (25% – 49%)","$75,000","Between 6 months and 1 year","75","Unlikely (25% – 49%)","Between 6 months and 1 year","","","","","","","","","","170","625","Yes","","","No","","105","","","","Passive","8","Passive","7","Detractor","2","$60","Disagree","Strongly disagree","Agree","5","4","","","","","Passive","8","No","","Homeowners error ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","0","No","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Neither agreenor disagree","25","8","Only some of the time","Independent","","","","7d856734-724e-46c6-95f6-0159a1982560zqztmn","2","6","105","50","22","148","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","61","D"
"850","2025-03-10 05:55:36","2025-03-10 06:28:13","IP Address","142.196.68.111","100","1957","True","2025-03-10 06:28:14","R_tQ9GLRkLqGy3QoF","","","","","28.0791","-82.5245","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","FL","$100,000 to $149,999","Yes","Black or African American","","No","Female","Bachelor's or more","No","Yes","Passive","7","2024","Hurricane","","Under $1,000","100% (repaired everything)","Yes, I applied and I was approved and I received funds","","","700","Slightly lower than expected","Between 2 weeks and 2 months","I was aware of this program, but I did not apply","I did not need assistance","","","","","33626","2018","150000","Passive","8","Moderate damage (26% – 50%)","No","Yes","No","","No","","Yes","I am not sure","False","Agree","Likely (50% – 74%)","$30,000 to $49,999","Between 2 months and 6 months","50","Likely (50% – 74%)","Between 2 months and 6 months","Yes","","","No","","120","","","","","","","","","","","","","","","Passive","7","Passive","8","Detractor","6","$5","Strongly disagree","Disagree","Agree","5","4","Detractor","0","Yes","200","","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","Alex knew that he needed to install the fire proofing but did not do it.  He had five years.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild as they were before.","","Agree","Neither agreenor disagree","Neither agreenor disagree","Disagree","Neither agreenor disagree","Agree","Strongly agree","Strongly agree","35","10","Never","Other","Non party affiliated ","","","456deccf-cd91-4f76-8415-3ee7062378cbzqztmn","2","6","104","54","26","146","0","","","","","A"
"851","2025-03-10 06:17:37","2025-03-10 06:28:57","IP Address","146.71.0.4","100","680","True","2025-03-10 06:28:58","R_BStByJmgW5O7UZz","","","","","37.751","-97.822","anonymous","EN","0.5","","0","0","","I agree","45 - 64","Yes","Own","VA","$100,000 to $149,999","Yes","White","","No","Female","Bachelor's or more","Yes","Yes","Promoter","10","2024","Tornado","","$1,000 – $9,999","1% – 24%","Yes, I applied and I was approved and I received funds","","","1200","Slightly higher than expected","Less than 2 weeks after the disaster","I was not aware of this program, so I did not apply","","","","","","23117","2012","98000","Passive","8","Minor damage (1% – 25%)","No","Yes","Yes","","Yes","3125","I am not sure","False","False","Agree","Likely (50% – 74%)","$50,000 to $74,999","Between 2 weeks and 2 months","75","Unlikely (25% – 49%)","Less than 2 weeks","Yes","","","Yes","200","","","","","","","","","","","","","","","","Detractor","4","Detractor","4","Passive","7","$5","Strongly disagree","Strongly disagree","Agree","5","4","","","","","Detractor","5","Yes","192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","7","Yes","173","","","","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","18","82","Only some of the time","Democrat","","Nothing at the moment ","","be4e3249-1c1d-42a2-9dad-b4a19e60ab3bzqztmn","2","6","110","67","25","146","0","","","","","F"
"852","2025-03-10 06:07:49","2025-03-10 06:31:07","IP Address","67.238.159.213","100","1397","True","2025-03-10 06:31:09","R_1GWaUVGwuLzz7tY","","","","","32.3823","-80.7603","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","SC","$200,000 to $249,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","3","","","","","","","","","","","","","","","","","","29906","2019","39000","Detractor","6","Minor damage (1% – 25%)","No","Yes","Yes","","Yes","1493","Yes","True","False","Agree","Very likely (75% – 99%)","$30,000 to $49,999","Between 2 weeks and 2 months","50","Very likely (75% – 99%)","Less than 2 weeks","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","5","Detractor","5","Passive","8","$55","Disagree","Disagree","Agree","5","4","","","","","Passive","7","Yes","175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","Yes","100","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Neither agreenor disagree","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","40","20","Most of the time","Republican","","","","27b4fbce-081e-4250-b1cd-7ef31291e132zqztmn","1","5","92","55","22","150","0","","","","","F"
"853","2025-03-10 06:19:14","2025-03-10 06:32:32","IP Address","139.64.140.240","100","797","True","2025-03-10 06:32:32","R_Q3YsmFMshMebk65","","","","","38.0107","-77.9086","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","VA","$150,000 to $199,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","3","","","","","","","","","","","","","","","","","","23117","2020","575000","Detractor","3","Major damage (51% – 75%)","Yes","Yes","No","","No","","No","True","False","Agree","Likely (50% – 74%)","$75,000","Between 6 months and 1 year","25","Likely (50% – 74%)","Between 2 months and 6 months","","","","","","","","","","160","850","Yes","","","Yes","150","","","","","Detractor","4","Detractor","4","Detractor","2","$55","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","Detractor","0","Yes","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","0","Yes","146","Government assistance should prioritize low-income households.","","The government should help people rebuild as they were before.","","Disagree","Neither agreenor disagree","Disagree","Agree","Neither agreenor disagree","Agree","Agree","Agree","35","10","Only some of the time","Republican","","","","421e02c1-9375-4e8c-bb79-545c35068cc4zqztmn","1","5","91","61","16","142","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","84","G"
"854","2025-03-10 06:10:25","2025-03-10 06:33:12","IP Address","172.56.81.2","100","1367","True","2025-03-10 06:33:13","R_3fwKTWLM5bpR5G6","","","","","33.5613","-112.1442","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","AZ","$100,000 to $149,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","5","","","","","","","","","","","","","","","","","","85008","1997","69000","Detractor","4","Moderate damage (26% – 50%)","No","Yes","No","","No","","No","I am not sure","False","Agree","Likely (50% – 74%)","$30,000 to $49,999","Between 2 months and 6 months","75","Likely (50% – 74%)","Between 2 months and 6 months","","","","","","","","","","150","685","No","No","Yes","","","","","35","","Detractor","4","Passive","7","Detractor","6","$55","Disagree","Neither agree
nor disagree","Agree","5","4","","","","","Detractor","6","Yes","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","6","Yes","78","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","70","28","Most of the time","Republican","","","","a84f26e1-ad78-463a-97bb-a2affae5ea33zqztmn","1","5","102","64","21","141","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","81","E"
"855","2025-03-10 06:15:22","2025-03-10 06:33:25","IP Address","172.58.252.16","100","1083","True","2025-03-10 06:33:26","R_1IrW6CL8RzovDzR","","","","","34.9856","-81.8246","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","NC","$75,000 to $99,999","I am not sure","White","","No","Female","Some college","Yes","Yes","Passive","8","2018","Hurricane","","$1,000 – $9,999","100% (repaired everything)","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","I was not aware of this program, so I did not apply","","","","","","28451","2007","200000","Passive","7","Moderate damage (26% – 50%)","No","No","","No","","","I am not sure","True","True","Agree","I am not sure","$10,000 to $29,999","Between 2 months and 6 months","75","I am not sure","Between 2 months and 6 months","","","","","","","","","","72","725","No","Yes","","","","","70","","","Passive","7","Detractor","6","Detractor","6","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","Promoter","10","No","","He did not remove vegetation away from his house.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","6","Yes","150","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Strongly agree","Strongly agree","Strongly disagree","Agree","Disagree","Agree","Agree","Agree","5","1","Only some of the time","Republican","","","","a99e7252-f225-4565-9b02-623936c0caeezqztmn","2","6","104","68","20","131","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","73","D"
"856","2025-03-10 06:21:33","2025-03-10 06:33:57","IP Address","173.18.90.229","100","743","True","2025-03-10 06:33:57","R_3jfIAe2tdk00jJF","","","","","36.0579","-76.6077","anonymous","EN","0.6000000238418579","","0","0","","I agree","45 - 64","Yes","Own","VA","$100,000 to $149,999","Yes","White","","No","Female","Some college","No","Yes","Detractor","5","2019","Flooding","","$1,000 – $9,999","100% (repaired everything)","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","I was not aware of this program, so I did not apply","","","","","","23701","2014","184000","Detractor","5","Minor damage (1% – 25%)","Yes","Yes","Yes","","Yes","581","I am not sure","True","True","Agree","Likely (50% – 74%)","$75,000","Between 2 months and 6 months","35","Very likely (75% – 99%)","Between 2 weeks and 2 months","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","5","Promoter","10","Promoter","10","$55","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","He was uninsured ","","","","","","","","","","","","","","","Promoter","10","No","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Strongly agree","Strongly agree","Strongly agree","Neither agreenor disagree","Agree","Strongly agree","Strongly agree","Strongly agree","29","13","Only some of the time","Republican","","","","428fc001-9568-4c83-ae48-64404a280421zqztmn","2","6","100","69","11","143","0","","","","","C"
"857","2025-03-10 05:46:32","2025-03-10 06:34:03","IP Address","169.150.66.154","100","2850","True","2025-03-10 06:34:04","R_XnubOGgOgkckmHL","","","","","35.9746","-88.9499","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","TN","$75,000 to $99,999","I am not sure","White","","No","Female","High school or less","Yes","No","Detractor","3","","","","","","","","","","","","","","","","","","38316","2003","40000","Detractor","5","Catastrophic damage (>75%)","Yes","Yes","I am not sure","","No","","No","I am not sure","False","Agree","Unlikely (25% – 49%)","$5,000 to $9,999","More than 2 years","75","Unlikely (25% – 49%)","Between 1 year and 2 years","","","","","","","","","","76","","Yes","","","Yes","150","","","","","Detractor","5","Promoter","9","Detractor","5","$55","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","Detractor","0","Yes","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Promoter","10","Yes","250","Government assistance should prioritize low-income households.","","The government should provide direct financial aid and let individuals decide how to use it.","","Disagree","Neither agreenor disagree","Neither agreenor disagree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","25","5","Never","Prefer not to say","","","","74cb2147-2a26-4131-9f76-857499453417zqztmn","1","5","92","57","16","130","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","37","G"
"858","2025-03-10 06:19:27","2025-03-10 06:34:09","IP Address","174.211.242.175","100","881","True","2025-03-10 06:34:09","R_es03ukDy0FXSyWt","","","","","28.5464","-81.2585","anonymous","EN","1","","0","0","","I agree","45 - 64","Yes","Own","FL","$100,000 to $149,999","Yes","White","","No","Female","Bachelor's or more","No","Yes","Detractor","6","2024","Hurricane","","Under $1,000","100% (repaired everything)","I was aware of this program, but I did not apply","I did not need assistance","","","","","I was not aware of this program, so I did not apply","","","","","","34711","2017","289000","Passive","8","Minor damage (1% – 25%)","Yes","Yes","I am not sure","","No","","No","I am not sure","True","Agree","Very likely (75% – 99%)","$75,000","Between 2 months and 6 months","59","Certain (100%)","Less than 2 weeks","","","","","","","","","","119","838","No","No","Yes","","","","","30","","Promoter","10","Promoter","9","Detractor","2","$55","Strongly disagree","Strongly disagree","Neither agree
nor disagree","5","4","Detractor","3","No","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","0","Yes","25","","","","","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Strongly agree","Agree","Strongly disagree","Agree","Neither agreenor disagree","Disagree","Disagree","Disagree","33","11","Never","Republican","","","","eb57a86f-1bd4-42a2-9d09-caa9afda6ba1zqztmn","2","6","103","69","16","145","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","84","A"
"859","2025-03-10 06:24:38","2025-03-10 06:34:23","IP Address","72.187.153.45","100","584","True","2025-03-10 06:34:23","R_2ZUNaVkDpzWml1s","","","","","27.9162","-82.7299","anonymous","EN","0.800000011920929","","0","0","","I agree","45 - 64","Yes","Own","FL","$150,000 to $199,999","Yes","White","","No","Male","Bachelor's or more","Yes","Yes","Detractor","5","2024","Hurricane","","$10,000 – $19,999","25% – 49%","Yes, I applied and I was approved, but I did not receive funds","","","","","","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","33876","2017","349000","Detractor","4","Moderate damage (26% – 50%)","Yes","Yes","Yes","","Yes","4242","Yes","I am not sure","True","Agree","Likely (50% – 74%)","$10,000 to $29,999","Between 2 weeks and 2 months","59","Likely (50% – 74%)","Less than 2 weeks","","","","","","","","","","177","698","Yes","","","Yes","150","","","","","Detractor","5","Detractor","5","Detractor","6","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","Detractor","4","No","","Need insurance","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","3","No","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Disagree","Agree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","100","97","Only some of the time","Republican","","","","bacb2e99-83ed-4c0b-9386-32e0a9525f99zqztmn","2","6","97","61","19","147","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","84","E"
"860","2025-03-10 06:27:24","2025-03-10 06:35:06","IP Address","68.94.149.58","100","462","True","2025-03-10 06:35:07","R_1IAEU7xVrcP7iSY","","","","","27.5912","-80.3911","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","FL","$100,000 to $149,999","Yes","White","","No","Male","Some college","No","Yes","Passive","7","2016","Hurricane","","$1,000 – $9,999","100% (repaired everything)","I was aware of this program, but I did not apply","I did not need assistance","","","","","I was not aware of this program, so I did not apply","","","","","","32962","2021","268720","Detractor","5","Moderate damage (26% – 50%)","Yes","Yes","No","","No","","No","False","False","Agree","Very likely (75% – 99%)","$75,000","Between 2 weeks and 2 months","75","Very likely (75% – 99%)","Between 2 weeks and 2 months","No","No","No","","","","","","20","","","","","","","","","","","","Detractor","5","Passive","7","Detractor","5","$55","Disagree","Disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","Detractor","3","Yes","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","4","Yes","250","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Agree","Agree","Disagree","Neither agreenor disagree","Neither agreenor disagree","Agree","Agree","Neither agreenor disagree","29","0","Only some of the time","Independent","","","","7e9e5410-acd6-4256-ada6-9a30591a0899zqztmn","2","6","108","65","26","147","0","","","","","G"
